credit,debit,date,l,s,d
dfl12_002,dfl12_333,1583-11-11,8,6,8
dfl12_002,dfl12_333,1583-11-15,16,13,4
dfl12_333,dfl12_055,1583-11-16,16,13,4
dfl12_002,dfl12_333,1583-12-07,42,4,3
dfl12_002,dfl12_333,1583-12-12,10,0,0
dfl12_002,dfl12_333,1583-12-12,25,14,7
dfl12_002,dfl12_333,1583-12-12,25,16,8
dfl12_002,dfl12_333,1583-12-12,27,11,8
dfl12_002,dfl12_333,1583-12-14,8,6,8
dfl12_333,dfl12_038,1583-12-15,1408,1,0
dfl12_002,dfl12_333,1584-01-03,10,0,0
dfl12_002,dfl12_333,1584-01-07,1,16,8
dfl12_002,dfl12_333,1584-01-07,200,0,0
dfl12_002,dfl12_333,1584-01-07,8,6,8
dfl12_002,dfl12_333,1584-03-15,4,3,4
dfl12_002,dfl12_333,1584-03-15,724,7,4
dfl12_112,dfl12_333,1584-03-22,2945,0,0
dfl12_477,dfl12_333,1594-09-10,800,0,0
dfl12_002,dfl12_334,1583-04-20,107,15,2
dfl12_002,dfl12_335,1594-09-15,8,2,8
dfl12_002,dfl12_336,1583-01-28,175,0,0
dfl12_002,dfl12_337,1582-12-08,37,3,4
dfl12_002,dfl12_337,1583-12-26,37,3,4
dfl12_002,dfl12_338,1583-04-22,90,8,0
dfl12_002,dfl12_339,1583-01-04,3,0,0
dfl12_002,dfl12_339,1583-11-28,7,0,0
dfl12_349,dfl12_340,1583-12-26,102,8,3
dfl12_340,dfl12_289,1583-12-26,5000,0,0
dfl12_181,dfl12_340,1585-01-28,817,5,8
dfl12_112,dfl12_340,1585-03-15,861,13,4
dfl12_340,dfl12_365,1594-09-30,14,18,4
dfl12_340,dfl12_381,1594-09-30,2,0,0
dfl12_340,dfl12_350,1594-09-30,333,12,6.875
dfl12_340,dfl12_445,1594-10-01,128,15,4
dfl12_485,dfl12_340,1594-10-04,107,9,5.5
dfl12_488,dfl12_340,1594-10-04,115,10,0
dfl12_344,dfl12_340,1594-10-04,12,10,3
dfl12_340,dfl12_289,1594-10-04,41,14,8.5
dfl12_226,dfl12_340,1594-10-04,50,0,0
dfl12_080,dfl12_340,1594-10-04,6,8,4
dfl12_028,dfl12_340,1594-10-04,6,9,9.75
dfl12_340,dfl12_477,1594-10-04,96,2,4
dfl12_349,dfl12_341,1583-12-26,105,11,11
dfl12_226,dfl12_341,1583-12-26,1600,0,0
dfl12_341,dfl12_289,1583-12-26,5000,0,0
dfl12_181,dfl12_341,1585-01-28,807,18,0
dfl12_112,dfl12_341,1585-03-15,861,13,4
dfl12_341,dfl12_163,1594-09-20,0,3,9
dfl12_341,dfl12_043,1594-09-20,5,11,5
dfl12_349,dfl12_342,1583-12-26,105,4,6
dfl12_342,dfl12_289,1583-12-26,5000,0,0
dfl12_181,dfl12_342,1585-01-28,838,16,0
dfl12_112,dfl12_342,1585-03-15,861,13,4
dfl12_002,dfl12_342,1594-09-15,300,0,0
dfl12_349,dfl12_343,1583-12-26,102,8,2
dfl12_343,dfl12_289,1583-12-26,5000,0,0
dfl12_002,dfl12_343,1584-12-29,50,0,0
dfl12_002,dfl12_343,1585-01-16,100,0,0
dfl12_181,dfl12_343,1585-01-28,818,13,0
dfl12_002,dfl12_343,1585-02-28,200,0,0
dfl12_112,dfl12_343,1585-03-15,861,13,4
dfl12_343,dfl12_365,1594-09-30,14,18,4
dfl12_343,dfl12_350,1594-09-30,146,10,6.875
dfl12_343,dfl12_381,1594-09-30,2,0,0
dfl12_343,dfl12_445,1594-10-01,128,15,3.5
dfl12_485,dfl12_343,1594-10-04,107,9,5.5
dfl12_488,dfl12_343,1594-10-04,115,10,0
dfl12_344,dfl12_343,1594-10-04,12,10,3
dfl12_343,dfl12_289,1594-10-04,41,14,8.5
dfl12_226,dfl12_343,1594-10-04,50,0,0
dfl12_080,dfl12_343,1594-10-04,6,8,4
dfl12_028,dfl12_343,1594-10-04,6,9,9.75
dfl12_343,dfl12_477,1594-10-04,96,2,4
dfl12_349,dfl12_344,1583-12-26,104,0,0
dfl12_344,dfl12_289,1583-12-26,5000,0,0
dfl12_181,dfl12_344,1585-01-28,818,15,8
dfl12_112,dfl12_344,1585-03-15,861,13,4
dfl12_477,dfl12_344,1594-09-15,10,0,0
dfl12_477,dfl12_344,1594-09-15,45,6,3
dfl12_344,dfl12_365,1594-09-30,14,18,4
dfl12_344,dfl12_381,1594-09-30,2,0,0
dfl12_344,dfl12_350,1594-09-30,260,1,9.125
dfl12_480,dfl12_344,1594-10-01,1122,0,4
dfl12_344,dfl12_445,1594-10-01,128,15,4
dfl12_475,dfl12_344,1594-10-01,45,6,8
dfl12_344,dfl12_347,1594-10-01,536,13,4
dfl12_344,dfl12_445,1594-10-01,57,12,4
dfl12_485,dfl12_344,1594-10-04,107,9,5.5
dfl12_488,dfl12_344,1594-10-04,115,10,0
dfl12_344,dfl12_477,1594-10-04,139,2,4
dfl12_454,dfl12_344,1594-10-04,150,13,0
dfl12_344,dfl12_347,1594-10-04,26,1,9
dfl12_289,dfl12_344,1594-10-04,36,19,10
dfl12_344,dfl12_289,1594-10-04,41,14,8.5
dfl12_226,dfl12_344,1594-10-04,50,0,0
dfl12_080,dfl12_344,1594-10-04,9,5,9
dfl12_028,dfl12_344,1594-10-04,9,7,10.75
dfl12_349,dfl12_345,1583-12-26,105,17,5
dfl12_345,dfl12_289,1583-12-26,5000,0,0
dfl12_181,dfl12_345,1585-01-28,813,14,0
dfl12_112,dfl12_345,1585-03-15,861,13,4
dfl12_002,dfl12_345,1594-09-15,1800,0,0
dfl12_345,dfl12_333,1594-09-15,593,0,2
dfl12_345,dfl12_365,1594-09-30,14,18,4
dfl12_345,dfl12_381,1594-09-30,2,0,0
dfl12_345,dfl12_350,1594-09-30,254,9,6.875
dfl12_345,dfl12_445,1594-10-01,113,10,9
dfl12_345,dfl12_445,1594-10-01,128,15,3.5
dfl12_080,dfl12_345,1594-10-04,12,1,6
dfl12_028,dfl12_345,1594-10-04,12,4,3.75
dfl12_477,dfl12_345,1594-10-04,180,1,5.3333
dfl12_345,dfl12_477,1594-10-04,180,17,8
dfl12_345,dfl12_289,1594-10-04,26,13,4
dfl12_345,dfl12_289,1594-10-04,41,14,8.5
dfl12_289,dfl12_345,1594-10-04,72,17,5
dfl12_477,dfl12_345,1594-10-04,88,17,9
dfl12_485,dfl12_345,1594-12-15,107,9,5.5
dfl12_488,dfl12_345,1594-12-15,115,10,0
dfl12_226,dfl12_345,1594-12-15,50,0,0
dfl12_349,dfl12_346,1583-12-26,105,1,7
dfl12_346,dfl12_289,1583-12-26,3368,7,2.3333
dfl12_002,dfl12_346,1584-01-04,132,11,11
dfl12_181,dfl12_346,1585-01-28,830,0,8
dfl12_112,dfl12_346,1585-03-15,861,13,4
dfl12_346,dfl12_350,1594-09-10,29,13,1
dfl12_346,dfl12_350,1594-09-10,85,1,5
dfl12_002,dfl12_346,1594-09-13,533,6,8
dfl12_346,dfl12_365,1594-09-30,14,18,4
dfl12_346,dfl12_381,1594-09-30,2,0,0
dfl12_346,dfl12_350,1594-09-30,260,8,11.875
dfl12_346,dfl12_445,1594-10-01,128,15,3.5
dfl12_482,dfl12_346,1594-10-01,6,6,1
dfl12_346,dfl12_289,1594-10-04,41,14,8.5
dfl12_080,dfl12_346,1594-10-04,6,8,4
dfl12_028,dfl12_346,1594-10-04,6,9,9.75
dfl12_346,dfl12_477,1594-10-04,96,2,4
dfl12_485,dfl12_346,1594-12-15,107,9,5.5
dfl12_488,dfl12_346,1594-12-15,115,10,0
dfl12_226,dfl12_346,1594-12-15,50,0,0
dfl12_349,dfl12_347,1583-12-26,105,13,11
dfl12_226,dfl12_347,1583-12-26,200,0,0
dfl12_347,dfl12_289,1583-12-26,5000,0,0
dfl12_232,dfl12_347,1583-12-26,542,6,10
dfl12_181,dfl12_347,1585-01-28,828,12,4
dfl12_112,dfl12_347,1585-03-15,861,13,4
dfl12_347,dfl12_365,1594-09-30,14,18,4
dfl12_347,dfl12_381,1594-09-30,2,0,0
dfl12_347,dfl12_350,1594-09-30,261,6,0.875
dfl12_347,dfl12_445,1594-10-01,128,15,3.5
dfl12_347,dfl12_445,1594-10-01,139,13,6
dfl12_028,dfl12_347,1594-10-04,13,10,8.25
dfl12_080,dfl12_347,1594-10-04,13,7,6
dfl12_347,dfl12_477,1594-10-04,200,7,4
dfl12_347,dfl12_289,1594-10-04,41,14,8.5
dfl12_181,dfl12_347,1594-10-04,879,15,8.625
dfl12_289,dfl12_347,1594-10-04,89,12,8
dfl12_485,dfl12_347,1594-10-15,107,9,5.5
dfl12_488,dfl12_347,1594-10-15,115,10,0
dfl12_226,dfl12_347,1594-10-15,50,0,0
dfl12_349,dfl12_348,1583-12-26,105,0,11
dfl12_226,dfl12_348,1583-12-26,1400,0,0
dfl12_226,dfl12_348,1583-12-26,400,0,0
dfl12_348,dfl12_289,1583-12-26,5000,0,0
dfl12_002,dfl12_349,1583-11-05,6,0,2
dfl12_289,dfl12_349,1583-12-26,935,6,6
dfl12_350,dfl12_348,1584-01-07,3094,19,1
dfl12_002,dfl12_350,1584-03-22,2,0,0
dfl12_002,dfl12_350,1584-03-22,2,12,8
dfl12_181,dfl12_350,1584-11-28,826,4,4
dfl12_351,dfl12_330,1583-01-31,28,7,6
dfl12_002,dfl12_351,1584-01-04,28,7,6
dfl12_352,dfl12_289,1583-12-26,1631,12,9.6666
dfl12_353,dfl12_002,1583-03-12,16,13,4
dfl12_353,dfl12_002,1583-03-12,21,13,4
dfl12_353,dfl12_002,1584-09-25,20,19,0
dfl12_230,dfl12_353,1584-11-22,16,13,4
dfl12_229,dfl12_353,1584-11-22,21,13,4
dfl12_353,dfl12_002,1585-01-02,14,17,10
dfl12_353,dfl12_002,1585-01-16,14,0,0
dfl12_353,dfl12_002,1585-02-20,4,15,3.5
dfl12_353,dfl12_002,1594-09-20,12,13,4
dfl12_289,dfl12_353,1594-09-20,67,5,5.5
dfl12_002,dfl12_354,1583-04-09,8,5,2
dfl12_002,dfl12_354,1583-05-04,19,4,0
dfl12_002,dfl12_354,1583-06-11,24,0,0
dfl12_355,dfl12_002,1583-06-04,5,0,0
dfl12_002,dfl12_356,1583-09-15,31,5,0
dfl12_074,dfl12_359,1582-11-08,166,13,4
dfl12_359,dfl12_151,1582-11-08,166,13,4
dfl12_359,dfl12_151,1582-11-08,25,0,0
dfl12_359,dfl12_151,1582-11-08,66,13,4
dfl12_360,dfl12_151,1582-11-08,33,6,8
dfl12_361,dfl12_151,1582-11-08,300,0,0
dfl12_226,dfl12_361,1594-09-20,300,0,0
dfl12_362,dfl12_151,1582-11-08,12,0,0
dfl12_002,dfl12_362,1583-02-22,12,0,0
dfl12_363,dfl12_151,1582-11-08,160,0,0
dfl12_002,dfl12_363,1583-10-03,160,0,0
dfl12_364,dfl12_151,1582-11-08,160,0,0
dfl12_002,dfl12_364,1583-10-03,170,0,0
dfl12_365,dfl12_151,1582-11-08,133,6,8
dfl12_002,dfl12_365,1583-10-03,14,0,0
dfl12_366,dfl12_151,1582-11-08,16,13,4
dfl12_064,dfl12_366,1583-01-17,16,13,4
dfl12_367,dfl12_151,1582-11-08,16,13,4
dfl12_267,dfl12_367,1583-01-17,16,13,4
dfl12_368,dfl12_151,1582-11-08,4,3,4
dfl12_078,dfl12_368,1583-01-17,4,3,4
dfl12_369,dfl12_151,1582-11-08,48,0,0
dfl12_002,dfl12_369,1583-09-29,48,0,0
dfl12_370,dfl12_151,1582-11-08,48,0,0
dfl12_002,dfl12_370,1583-09-19,48,0,0
dfl12_371,dfl12_151,1582-11-08,48,0,0
dfl12_002,dfl12_371,1583-09-26,48,0,0
dfl12_372,dfl12_151,1582-11-08,48,0,0
dfl12_002,dfl12_372,1583-10-03,48,0,0
dfl12_373,dfl12_151,1582-11-08,64,0,0
dfl12_002,dfl12_373,1583-10-03,64,0,0
dfl12_374,dfl12_151,1582-11-08,250,0,0
dfl12_002,dfl12_374,1583-10-03,250,0,0
dfl12_375,dfl12_151,1582-11-08,166,13,4
dfl12_276,dfl12_375,1583-01-17,166,13,4
dfl12_376,dfl12_151,1582-11-08,33,6,8
dfl12_292,dfl12_376,1583-01-17,33,6,8
dfl12_377,dfl12_151,1582-11-08,8,6,8
dfl12_002,dfl12_377,1583-07-27,8,6,8
dfl12_378,dfl12_151,1582-11-08,33,6,8
dfl12_002,dfl12_378,1583-10-03,33,6,8
dfl12_379,dfl12_151,1582-11-08,300,0,0
dfl12_002,dfl12_379,1583-10-03,300,0,0
dfl12_380,dfl12_151,1582-11-08,64,0,0
dfl12_002,dfl12_380,1583-10-03,64,0,0
dfl12_381,dfl12_151,1582-11-08,16,0,0
dfl12_382,dfl12_151,1582-11-08,66,13,4
dfl12_325,dfl12_382,1583-01-17,66,13,4
dfl12_383,dfl12_151,1582-11-08,8,6,8
dfl12_002,dfl12_383,1583-06-28,8,6,8
dfl12_384,dfl12_151,1582-11-08,24,0,0
dfl12_002,dfl12_384,1583-08-12,1,10,0
dfl12_002,dfl12_384,1583-10-03,24,0,0
dfl12_385,dfl12_151,1582-11-08,200,0,0
dfl12_002,dfl12_385,1583-10-03,200,0,0
dfl12_386,dfl12_151,1582-11-08,100,0,0
dfl12_002,dfl12_386,1583-10-03,100,0,0
dfl12_387,dfl12_151,1582-11-08,8,6,8
dfl12_335,dfl12_387,1583-01-17,8,6,8
dfl12_388,dfl12_151,1582-11-08,10,0,0
dfl12_101,dfl12_388,1583-01-17,10,0,0
dfl12_389,dfl12_151,1582-11-08,4,3,4
dfl12_002,dfl12_389,1584-07-09,4,3,4
dfl12_390,dfl12_151,1582-11-08,8,6,8
dfl12_083,dfl12_390,1583-01-17,8,6,8
dfl12_391,dfl12_151,1582-11-08,4,3,4
dfl12_392,dfl12_151,1582-11-08,4,3,4
dfl12_149,dfl12_392,1583-01-17,4,3,4
dfl12_393,dfl12_151,1582-11-08,16,13,4
dfl12_091,dfl12_393,1584-11-22,16,13,4
dfl12_394,dfl12_151,1582-11-08,4,3,4
dfl12_305,dfl12_394,1583-01-17,4,3,4
dfl12_395,dfl12_151,1582-11-08,4,3,4
dfl12_316,dfl12_395,1583-01-17,4,3,4
dfl12_396,dfl12_151,1582-11-08,4,3,4
dfl12_080,dfl12_396,1583-01-17,4,3,4
dfl12_397,dfl12_151,1582-11-08,4,3,4
dfl12_245,dfl12_397,1583-01-17,4,3,4
dfl12_398,dfl12_151,1582-11-08,4,3,4
dfl12_313,dfl12_398,1583-01-17,4,3,4
dfl12_399,dfl12_151,1582-11-08,4,3,4
dfl12_002,dfl12_399,1583-10-28,4,3,4
dfl12_400,dfl12_151,1582-11-08,8,6,8
dfl12_204,dfl12_400,1594-09-30,8,6,8
dfl12_401,dfl12_151,1582-11-08,8,6,8
dfl12_081,dfl12_401,1583-01-17,8,6,8
dfl12_402,dfl12_151,1582-11-08,100,0,0
dfl12_002,dfl12_402,1583-10-03,100,0,0
dfl12_403,dfl12_151,1582-11-08,33,6,8
dfl12_002,dfl12_403,1583-02-12,33,6,8
dfl12_404,dfl12_151,1582-11-08,172,3,10
dfl12_055,dfl12_404,1583-01-17,172,3,10
dfl12_405,dfl12_151,1582-11-08,133,6,8
dfl12_055,dfl12_405,1583-01-17,133,6,8
dfl12_406,dfl12_151,1582-11-08,133,6,8
dfl12_002,dfl12_406,1583-10-03,133,6,8
dfl12_407,dfl12_151,1582-11-08,133,6,8
dfl12_002,dfl12_407,1583-10-03,133,6,8
dfl12_002,dfl12_407,1584-03-15,8,6,8
dfl12_408,dfl12_151,1582-11-08,133,6,8
dfl12_002,dfl12_408,1583-10-03,133,6,8
dfl12_002,dfl12_408,1584-01-24,8,6,8
dfl12_409,dfl12_151,1582-11-08,66,13,4
dfl12_002,dfl12_409,1583-10-03,66,13,4
dfl12_410,dfl12_151,1582-11-08,66,13,4
dfl12_002,dfl12_410,1583-10-03,66,13,4
dfl12_411,dfl12_151,1582-11-08,200,0,0
dfl12_002,dfl12_411,1583-02-12,33,6,8
dfl12_002,dfl12_411,1583-07-17,33,6,8
dfl12_002,dfl12_411,1583-09-19,33,6,8
dfl12_002,dfl12_411,1583-10-03,100,0,0
dfl12_412,dfl12_151,1582-11-08,16,13,4
dfl12_101,dfl12_412,1583-08-25,16,13,4
dfl12_413,dfl12_151,1582-11-08,66,13,4
dfl12_002,dfl12_413,1583-10-03,66,13,4
dfl12_414,dfl12_151,1582-11-08,66,13,4
dfl12_002,dfl12_414,1583-10-03,66,13,4
dfl12_415,dfl12_151,1582-11-08,166,13,4
dfl12_002,dfl12_415,1583-10-03,166,13,4
dfl12_416,dfl12_151,1582-11-08,400,0,0
dfl12_150,dfl12_416,1584-02-22,400,0,0
dfl12_417,dfl12_151,1582-11-08,32,0,0
dfl12_002,dfl12_417,1583-08-22,2,0,0
dfl12_002,dfl12_417,1583-10-03,32,0,0
dfl12_418,dfl12_151,1582-11-08,20,0,0
dfl12_226,dfl12_418,1583-11-16,20,0,0
dfl12_419,dfl12_151,1582-11-08,50,0,0
dfl12_002,dfl12_419,1583-10-03,50,0,0
dfl12_421,dfl12_002,1584-03-20,157,18,4
dfl12_422,dfl12_002,1584-03-15,311,5,0
dfl12_423,dfl12_002,1584-04-10,157,10,0
dfl12_424,dfl12_002,1584-04-10,167,8,8
dfl12_425,dfl12_002,1584-02-04,194,5,5
dfl12_426,dfl12_002,1584-05-24,31,0,0
dfl12_426,dfl12_002,1585-03-01,32,13,4
dfl12_427,dfl12_002,1584-03-30,230,1,10
dfl12_428,dfl12_002,1584-03-15,119,7,4
dfl12_429,dfl12_002,1584-04-10,157,10,0
dfl12_430,dfl12_002,1584-04-28,387,14,11
dfl12_431,dfl12_002,1584-02-08,113,18,1
dfl12_432,dfl12_002,1584-04-23,270,13,4
dfl12_433,dfl12_002,1584-05-07,512,13,9
dfl12_434,dfl12_002,1584-04-11,78,15,0
dfl12_435,dfl12_002,1584-02-11,159,11,8
dfl12_436,dfl12_002,1583-03-15,155,12,6
dfl12_437,dfl12_002,1584-04-22,157,5,10
dfl12_438,dfl12_002,1584-02-18,155,16,8
dfl12_438,dfl12_002,1584-03-15,157,10,0
dfl12_439,dfl12_002,1584-03-23,154,3,4
dfl12_440,dfl12_002,1584-03-15,155,16,8
dfl12_441,dfl12_002,1584-03-15,108,18,9
dfl12_442,dfl12_002,1584-02-18,156,5,0
dfl12_443,dfl12_002,1584-03-15,233,8,9
dfl12_002,dfl12_444,1584-01-16,4,0,0
dfl12_002,dfl12_444,1584-01-17,1,2,8
dfl12_002,dfl12_444,1584-02-11,9,5,4
dfl12_002,dfl12_444,1584-02-20,33,0,0
dfl12_002,dfl12_444,1584-03-15,1,3,8
dfl12_002,dfl12_444,1584-03-15,1,4,10
dfl12_444,dfl12_469,1584-09-13,1,3,3
dfl12_002,dfl12_444,1594-12-04,0,6,8
dfl12_002,dfl12_444,1594-12-04,0,9,8
dfl12_002,dfl12_444,1594-12-04,1,13,2
dfl12_002,dfl12_444,1594-12-04,1,2,8
dfl12_002,dfl12_444,1594-12-04,11,19,3
dfl12_002,dfl12_444,1594-12-04,13,9,6
dfl12_002,dfl12_444,1594-12-04,2,12,2
dfl12_002,dfl12_444,1594-12-04,37,3,4
dfl12_002,dfl12_444,1594-12-04,5,17,6
dfl12_002,dfl12_444,1594-12-13,0,12,0
dfl12_002,dfl12_444,1594-12-13,0,16,1
dfl12_002,dfl12_444,1594-12-13,0,5,0
dfl12_002,dfl12_444,1594-12-13,0,8,8
dfl12_002,dfl12_444,1594-12-13,1,4,0
dfl12_002,dfl12_444,1594-12-13,1,9,4.5
dfl12_002,dfl12_444,1594-12-13,14,16,2
dfl12_002,dfl12_444,1594-12-13,16,13,4
dfl12_002,dfl12_444,1594-12-13,16,13,4
dfl12_002,dfl12_444,1594-12-13,16,13,4
dfl12_002,dfl12_444,1594-12-13,2,0,0
dfl12_002,dfl12_444,1594-12-13,2,10,0
dfl12_002,dfl12_444,1594-12-13,20,4,2
dfl12_002,dfl12_444,1594-12-13,4,0,0
dfl12_002,dfl12_444,1594-12-13,4,5,0
dfl12_002,dfl12_444,1594-12-13,5,0,0
dfl12_002,dfl12_444,1594-12-13,50,0,0
dfl12_002,dfl12_444,1594-12-13,50,0,0
dfl12_002,dfl12_444,1594-12-13,74,6,8
dfl12_002,dfl12_444,1594-12-13,78,18,10
dfl12_002,dfl12_444,1594-12-20,7,6,8
dfl12_210,dfl12_445,1584-02-22,169,0,0
dfl12_209,dfl12_445,1584-02-22,757,3,5
dfl12_179,dfl12_445,1584-02-22,80,0,0
dfl12_445,dfl12_142,1584-03-27,0,0,1
dfl12_445,dfl12_307,1584-03-27,0,0,10
dfl12_445,dfl12_002,1584-03-27,0,1,0
dfl12_445,dfl12_320,1584-03-27,0,10,0
dfl12_445,dfl12_002,1584-03-27,0,3,0
dfl12_445,dfl12_274,1584-03-27,0,4,0
dfl12_445,dfl12_095,1584-03-27,10,0,0
dfl12_445,dfl12_147,1584-03-27,3,11,11
dfl12_445,dfl12_116,1584-03-27,67,8,3
dfl12_039,dfl12_445,1584-03-30,0,0,1
dfl12_041,dfl12_445,1584-03-30,0,6,0
dfl12_255,dfl12_445,1584-03-30,3,6,2
dfl12_111,dfl12_445,1584-03-30,9,16,11
dfl12_002,dfl12_445,1584-10-17,4,4,6
dfl12_445,dfl12_181,1585-01-28,0,0,1
dfl12_181,dfl12_445,1585-01-28,1,1,8
dfl12_181,dfl12_445,1585-01-28,100,0,0
dfl12_110,dfl12_445,1585-01-28,53,4,4
dfl12_282,dfl12_445,1585-01-28,7,15,3
dfl12_181,dfl12_445,1585-01-28,84,11,4
dfl12_445,dfl12_112,1594-09-05,1303,3,3
dfl12_181,dfl12_445,1594-09-05,155,8,4
dfl12_112,dfl12_445,1594-09-05,235,5,3
dfl12_445,dfl12_112,1594-09-05,235,5,3
dfl12_445,dfl12_112,1594-09-05,31,0,0
dfl12_181,dfl12_445,1594-09-05,690,10,8
dfl12_445,dfl12_477,1594-09-07,1221,6,1
dfl12_002,dfl12_445,1594-09-14,7,10,10
dfl12_192,dfl12_445,1594-09-15,0,0,1
dfl12_445,dfl12_201,1594-09-15,0,0,1
dfl12_064,dfl12_445,1594-09-15,0,0,10
dfl12_445,dfl12_064,1594-09-15,0,0,10
dfl12_445,dfl12_133,1594-09-15,0,0,7
dfl12_445,dfl12_329,1594-09-15,0,8,4
dfl12_445,dfl12_214,1594-09-15,136,10,1
dfl12_079,dfl12_445,1594-09-15,14,17,5
dfl12_071,dfl12_445,1594-09-15,15,10,0
dfl12_110,dfl12_445,1594-09-15,154,10,0
dfl12_202,dfl12_445,1594-09-15,179,10,10
dfl12_048,dfl12_445,1594-09-15,2,10,4
dfl12_445,dfl12_477,1594-09-15,205,5,3
dfl12_051,dfl12_445,1594-09-15,21,19,2
dfl12_209,dfl12_445,1594-09-15,210,1,1
dfl12_199,dfl12_445,1594-09-15,22,0,0
dfl12_445,dfl12_042,1594-09-15,222,3,8
dfl12_477,dfl12_445,1594-09-15,25,3,3
dfl12_215,dfl12_445,1594-09-15,296,4,6
dfl12_085,dfl12_445,1594-09-15,31,7,5
dfl12_445,dfl12_110,1594-09-15,322,0,7
dfl12_068,dfl12_445,1594-09-15,35,1,2
dfl12_211,dfl12_445,1594-09-15,39,16,5
dfl12_445,dfl12_110,1594-09-15,43,18,5
dfl12_445,dfl12_110,1594-09-15,441,9,6.5
dfl12_445,dfl12_210,1594-09-15,565,14,9
dfl12_445,dfl12_040,1594-09-15,69,7,7
dfl12_282,dfl12_445,1594-09-15,77,12,6
dfl12_065,dfl12_445,1594-09-15,83,1,10
dfl12_002,dfl12_445,1594-09-20,19,2,11
dfl12_445,dfl12_317,1594-09-20,33,9,11
dfl12_466,dfl12_445,1594-09-30,0,0,2
dfl12_445,dfl12_474,1594-09-30,104,10,10
dfl12_445,dfl12_477,1594-09-30,229,5,5
dfl12_445,dfl12_098,1594-09-30,300,0,0
dfl12_445,dfl12_268,1594-09-30,89,3,3
dfl12_445,dfl12_477,1594-09-30,99,13,0
dfl12_447,dfl12_002,1584-02-06,196,7,1
dfl12_447,dfl12_002,1584-09-25,280,14,7
dfl12_448,dfl12_450,1584-04-29,159,10,0
dfl12_448,dfl12_002,1594-09-15,33,16,10
dfl12_449,dfl12_002,1584-06-15,134,2,7
dfl12_450,dfl12_002,1584-11-16,159,10,0
dfl12_451,dfl12_002,1584-06-23,312,2,3
dfl12_452,dfl12_002,1584-06-21,79,8,7
dfl12_453,dfl12_454,1584-05-16,204,8,0
dfl12_002,dfl12_455,1584-05-23,17,7,10
dfl12_002,dfl12_456,1584-07-30,400,0,0
dfl12_002,dfl12_456,1584-08-04,136,0,0
dfl12_002,dfl12_456,1584-09-20,190,0,0
dfl12_456,dfl12_350,1584-11-28,726,0,0
dfl12_457,dfl12_002,1584-06-05,129,3,0
dfl12_458,dfl12_002,1584-06-17,406,5,0
dfl12_002,dfl12_459,1584-08-14,536,0,0
dfl12_002,dfl12_459,1584-09-20,190,0,0
dfl12_459,dfl12_350,1584-11-28,726,0,0
dfl12_002,dfl12_460,1584-06-13,400,0,0
dfl12_002,dfl12_460,1584-07-09,100,0,0
dfl12_002,dfl12_460,1584-08-14,36,0,0
dfl12_460,dfl12_350,1584-11-28,726,0,0
dfl12_002,dfl12_460,1584-12-27,190,0,0
dfl12_002,dfl12_461,1584-05-14,282,14,3
dfl12_002,dfl12_461,1584-10-25,443,5,9
dfl12_461,dfl12_350,1584-11-28,726,0,0
dfl12_002,dfl12_462,1584-06-13,300,0,0
dfl12_002,dfl12_462,1584-07-17,100,0,0
dfl12_002,dfl12_462,1584-08-14,136,0,0
dfl12_002,dfl12_462,1584-09-20,190,0,0
dfl12_462,dfl12_350,1584-11-28,726,0,0
dfl12_002,dfl12_463,1584-06-04,400,0,0
dfl12_002,dfl12_463,1584-08-14,136,0,0
dfl12_002,dfl12_463,1584-09-20,190,0,0
dfl12_463,dfl12_350,1584-11-28,726,0,0
dfl12_002,dfl12_464,1584-06-14,400,0,0
dfl12_002,dfl12_464,1584-08-14,136,0,0
dfl12_002,dfl12_464,1584-09-20,190,0,0
dfl12_464,dfl12_350,1584-11-28,726,0,0
dfl12_002,dfl12_465,1584-06-14,400,0,0
dfl12_002,dfl12_465,1584-08-14,136,0,0
dfl12_002,dfl12_465,1584-09-20,190,0,0
dfl12_465,dfl12_350,1584-11-28,726,0,0
dfl12_466,dfl12_002,1584-08-11,170,16,8
dfl12_466,dfl12_002,1584-09-07,699,13,4
dfl12_466,dfl12_002,1584-11-29,147,18,4
dfl12_467,dfl12_002,1584-12-20,88,0,0
dfl12_467,dfl12_002,1594-09-13,88,0,0
dfl12_002,dfl12_468,1584-07-04,312,10,0
dfl12_469,dfl12_472,1584-09-15,306,18,8
dfl12_454,dfl12_470,1584-07-30,8,10,0
dfl12_470,dfl12_301,1584-12-21,162,12,10.5
dfl12_181,dfl12_470,1584-12-29,161,5,0
dfl12_471,dfl12_002,1584-07-22,160,8,4
dfl12_472,dfl12_002,1584-09-16,306,18,8
dfl12_473,dfl12_002,1584-10-21,395,17,11
dfl12_474,dfl12_480,1594-09-05,1123,2,0
dfl12_002,dfl12_474,1594-09-13,17,11,0
dfl12_477,dfl12_474,1594-09-07,823,9,3
dfl12_477,dfl12_073,1594-09-10,880,15,1
dfl12_477,dfl12_288,1594-09-28,120,11,1
dfl12_478,dfl12_350,1594-09-10,118,12,6
dfl12_477,dfl12_478,1594-09-10,2314,1,0
dfl12_478,dfl12_350,1594-09-10,340,6,0
dfl12_477,dfl12_478,1594-09-10,529,7,7
dfl12_477,dfl12_478,1594-09-10,65,4,5
dfl12_477,dfl12_478,1594-09-10,7033,6,2
dfl12_477,dfl12_478,1594-09-10,73,4,5
